,FinalID,c_B0,c_B1,c_B2,c_B3,c_bic,c_aic,c_aicc,c_RSq,c_RSq_adj,b_B0,b_T0,b_Tm,b_bic,b_aic,b_aicc,b_RSq,b_RSq_adj,s_B0,s_E,s_El,s_Eh,s_Tl,s_Th,s_bic,s_aic,s_aicc,s_RSq,s_RSq_adj,sh_B0,sh_E,sh_Eh,sh_Th,sh_bic,sh_aic,sh_aicc,sh_RSq,sh_RSq_adj,sl_B0,sl_E,sl_El,sl_Tl,sl_bic,sl_aic,sl_aicc,sl_RSq,sl_RSq_adj
89,MTD2302,-1.67252648012155,0.13928079622067624,0.01682360919785353,-0.0005225998662394779,-16.801370507037397,-17.590268816382274,-7.590268816382274,0.9667964215706096,0.9335928431412193,0.0014361053242897825,5.202798598279996,36.75556107126898,-17.4922180669968,-18.083891799005457,-13.283891799005456,0.9607468035831357,0.9371948857330171,0.9541704810665141,1.099213743492367,2.4026778406203615,1.623525351419727,298.1499995406797,394.6206066093967,-14.678572451959024,-15.86191991597634,26.13808008402366,0.9742031598285609,0.8968126393142435,0.9541702715504313,1.099213824648741,2.4026779338756388,298.1499999442235,-19.07302174582469,-19.86192005516957,-9.86192005516957,0.9742031610063702,0.9484063220127403,0.9837931036818609,1.0434507577085352,2.438941406384207,298.7156421305386,-19.280945601705838,-20.069843911050718,-10.069843911050718,0.9747923048681221,0.9495846097362441
90,MTD2303,1.6230635347924913,-0.39512333369348435,0.03707981801829736,-0.0007818234937253624,-21.97416970485248,-22.291935871571823,-8.95860253823849,0.9638833352907088,0.9157277823449872,0.0010857217055800783,5.68253853498487,35.07049514004816,-21.77099678073735,-22.009321405776856,-16.009321405776856,0.951957732644365,0.9159260321276388,0.6900461660781521,1.2388382155961277,1.7011090253682895,5.999999999964589,294.57226769991905,302.25045474217546,-18.14218137686003,-18.618830626939044,65.38116937306096,0.9653293835272314,0.7573056846906199,0.6422741720140507,1.0493132926121094,2.4092103313261806,298.1499999999278,-19.182938069190165,-19.500704235909506,-6.167370902576172,0.9488041568856731,0.8805430327332372,0.6842036564166931,0.9270487438171401,2.567362410678494,299.47690180236015,-19.63191482972872,-19.949680996448066,-6.616347663114732,0.9515982367178276,0.8870625523415978
91,MTD2304,2.5620783809071077,-0.6804879473816785,0.06554322215205559,-0.001373011122810047,-17.716173671545064,-18.505071980889944,-8.505071980889944,0.9827172862996405,0.965434572599281,0.002147208795011457,6.777857799033487,35.2881616295213,-16.425923385137885,-17.017597117146543,-12.217597117146543,0.9745375708004064,0.9592601132806502,1.2347120950314316,0.8618990658609432,2.999999983365016,5.318031824683636,300.82680935598876,360.408477645978,-1.82643444237228,-3.0097819063895965,38.9902180936104,0.9380107328385245,0.7520429313540982,1.2347501066228346,0.8618711261800112,2.9999999999790132,300.82699733912654,-6.22088354715563,-7.009781856500508,2.990218143499492,0.9380107333099311,0.8760214666198622,1.343391766223866,0.6989531307686512,4.297472620518144,302.7666508008473,-10.751083286837174,-11.539981596182052,-1.5399815961820522,0.9625275601469698,0.9250551202939397
92,MTD2305,4.060678374017344,-0.9433884871984696,0.07365992025983255,-0.0014316851282783756,-10.737040927098652,-11.52593923644353,-1.5259392364435307,0.9515417499727676,0.9030834999455353,0.001914301502245308,8.086534670155746,35.122771422760586,-9.004669941290057,-9.596343673298716,-4.796343673298716,0.925012282588583,0.8800196521417328,0.7783828012312177,1.4266881793602988,1.3302116870058547,5.902647165684188,293.3683465661707,301.31267793365134,-19.117737364953996,-20.301084828971312,21.698915171028688,0.9836531875461271,0.9346127501845083,0.5359961931886514,1.3821905753701114,2.999999910764361,298.1499999220971,-3.4679568896715,-4.256855199016378,5.743144800983622,0.8913231709493082,0.7826463418986165,0.8662608345087353,0.8070798879363896,4.983276036335642,302.7119715519786,-20.969532441721086,-21.758430751065966,-11.758430751065966,0.9844546881967651,0.9689093763935301
93,MTD2306,1.1540341288532474,-0.499530914155383,0.059281955843276994,-0.0013179364940994547,-11.756839482668076,-12.545737792012954,-2.545737792012954,0.9713724287864683,0.9427448575729367,0.0023661501002481544,7.483519063094416,34.8652591834889,-13.519034755066375,-14.110708487075033,-9.310708487075033,0.9699546811143488,0.951927489782958,1.0829270243241003,1.3643711823446272,1.5557551296679817,5.999999999836764,294.33774749536866,301.1500003457085,-12.884170011590637,-14.067517475607954,27.932482524392046,0.9845000123361523,0.938000049344609,1.11852284411311,0.9864017854666145,2.999999979826679,299.7758097098204,-3.4262446300129046,-4.215142939357783,5.784857060642217,0.9277601416318274,0.8555202832636548,1.2045470425477234,0.8023809406417666,4.356562100681656,301.97094934661715,-8.696659322526118,-9.485557631870996,0.5144423681290036,0.9597789576714237,0.9195579153428475
94,MTD2307,0.9864939135460233,-0.36978719923393205,0.04449348302100308,-0.0009894776620336812,-13.792026399943095,-14.580924709287974,-4.580924709287974,0.9606546196263174,0.9213092392526347,0.0017483902723358091,6.7144124000659104,35.20536917808964,-15.589910022169512,-16.18158375417817,-11.38158375417817,0.9588695062485769,0.9341912099977231,1.0572220122020197,1.3694996999273767,1.4360228071451506,5.999999879483231,292.23168097495386,301.150000002278,-10.91728385030206,-12.100631314319376,29.899368685680624,0.9667677004783596,0.8670708019134383,1.0051701509340933,0.8719246233230208,2.999999999975209,300.638271378896,-7.466034527985796,-8.254932837330674,1.7450671626693257,0.9205389825100502,0.8410779650201003,1.0626003057507876,0.7372587402877697,4.138510072184195,302.33868551809974,-10.798999481703786,-11.587897791048665,-1.5878977910486647,0.9451316260488989,0.8902632520977978
95,MTD2308,2.5815156378353534,-0.6409394277215287,0.061734497031082164,-0.001294495350220732,-24.790204560004568,-25.579102869349448,-15.579102869349448,0.9910435400479007,0.9820870800958015,0.0019856343499296547,6.087939840592771,35.40904378341657,-20.507125054959022,-21.09879878696768,-16.29879878696768,0.9815989295194039,0.9705582872310462,1.1995333944323106,1.4022173631776167,1.7155191922058153,5.999999944376064,292.9327450551297,301.76224754345674,-10.062879876179935,-11.246227340197251,30.75377265980275,0.9717675412565222,0.8870701650260888,1.0642483906993372,1.1159301624240232,2.646708257177578,298.14999999964465,-3.3257252108750723,-4.114623520219951,5.885376479780049,0.9027468663902278,0.8054937327804557,1.3481189618374194,0.7494558220300681,3.308262629407454,301.7618466937507,-5.682739542438883,-6.471637851783761,3.528362148216239,0.9251544450570094,0.8503088901140188
96,MTD2309,7.0420914289716885,-1.6064000742482425,0.12076012109420053,-0.002391435623922182,-3.0674956056482863,-3.3852617723676293,9.948071560965705,0.9148421685433201,0.801298393267747,0.002709265892765156,8.035405361821322,33.20601534525099,-1.462492018491564,-1.7008166435310708,4.299183356468929,0.8650287198113703,0.7638002596698981,1.4431215333899456,0.906525131036175,0.534926505068279,5.9999999989414246,301.1497900940415,301.52151335321633,-2.158943071060298,-2.6355923211393115,81.36440767886069,0.9432749985197209,0.602924989638046,1.079889146822544,0.9225514813027778,2.9999999999985882,299.9628409842313,2.8706804213359707,2.5529142546166277,15.886247587949962,0.8211086964367034,0.5825869583523078,1.1751291110558086,0.7130715411690414,5.999999973908175,302.448072398737,-6.430719514356824,-6.748485681076167,6.584847652257167,0.9440698614088672,0.8694963432873567
97,MTD2310,4.881213755508498,-1.0251407275485689,0.07715285620040362,-0.0014835513200884614,-9.61990158946921,-10.408799898814088,-0.4087998988140882,0.9438998321274907,0.8877996642549815,0.001826256838633411,6.781877956809453,35.187592017585224,-7.048179369168812,-7.63985310117747,-2.8398531011774706,0.9047007650882964,0.8475212241412743,1.262281400154145,0.8790137270338618,0.7163979799847981,5.999999999562667,301.14975824638015,302.5824037795256,-21.97523482631511,-23.158582290332426,18.841417709667574,0.9912762266101658,0.9651049064406632,1.031719634105837,0.8437571984675338,2.99999999944483,301.1499996267803,-4.541935871385007,-5.330834180729886,4.669165819270114,0.9013718001017108,0.8027436002034216,1.1377658424972354,0.6529030675123002,5.738367905597551,303.4256972574378,-24.392375856025048,-25.181274165369928,-15.181274165369928,0.989132759823541,0.978265519647082
98,MTD2311,-2.4486084173726055,0.43158108349236146,0.008754856653265586,-0.0005642307958104968,7.234167259830796,6.445268950485918,16.445268950485918,0.799039359864701,0.598078719729402,0.0017007546618320046,-0.9182117990620622,34.11897754260191,5.2769593301822715,4.685285598173613,9.485285598173613,0.7936079356253314,0.6697726970005302,2.9238949578932116,0.7373385518053663,0.5820405870455033,5.999999999833671,298.14899875014675,300.697648757318,-3.4171312225155077,-4.600478686532824,37.399521313467176,0.962235884315678,0.8489435372627119,1.9504326046871179,0.8596488716218523,2.9999999997008446,298.1499999528774,5.198718371605233,4.409820062260355,14.409820062260355,0.8397158654739361,0.6794317309478721,2.3012139748979425,0.5177829445541937,5.9999999999880504,301.7137529896919,-7.8697752733431425,-8.65867358268802,1.3413264173119792,0.9624792830795995,0.924958566159199
99,MTD2312,1.2358427673459034,-0.4070375607130077,0.04677054782268171,-0.001025503596817278,-9.900091713917531,-10.68899002326241,-0.6889900232624093,0.9426769488322253,0.8853538976644506,0.0017621638930209738,6.491277758331883,35.43399347467127,-11.690779105167966,-12.282452837176624,-7.482452837176624,0.9400282492559819,0.9040451988095711,0.8641717931974147,1.2692167528232752,2.1563858672350245,5.999999947869527,296.5572443051475,303.00873265516014,-5.023274529244631,-6.2066219932619475,35.79337800673805,0.9395208135793098,0.7580832543172393,0.813866287718848,1.1976097772449066,2.831481726530625,298.1499988470915,-6.267358944832068,-7.056257254176947,2.9437427458230534,0.9141724640067745,0.8283449280135491,0.9189672334315707,1.037132430799349,2.940542407768155,299.37948762812994,-6.715191612902492,-7.5040899222473705,2.4959100777526295,0.918338666066933,0.8366773321338661
100,MTD2313,3.8289187012371677,-0.7129561856854357,0.05749409066789162,-0.0011578375961735809,-4.628479673286829,-5.417377982631708,4.582622017368292,0.8760222882963837,0.7520445765927675,0.0014207736516094749,3.222556398544212,34.83502413211802,-4.839651995624777,-5.4313257276334355,-0.6313257276334356,0.8454103359402851,0.7526565375044563,2.785000807626177,0.5526683453484837,4.866306524409225e-09,6.0,291.0763021434805,301.8648038544843,-23.551318683098387,-24.734666147115703,17.265333852884297,0.9907067158025011,0.9628268632100045,1.3193682170606018,0.7056638135540965,2.9999999901185097,300.7912953424136,-5.091726933560061,-5.880625242904939,4.119374757095061,0.8822422096074443,0.7644844192148885,1.3925003855673572,0.55266835866096,5.999999989430975,302.7746379923718,-27.94576783866959,-28.73466614801447,-18.73466614801447,0.9907067157683407,0.9814134315366814
101,MTD2314,-1.24642155477874,0.10020864810996828,0.025586628233370247,-0.000796064796215299,-1.5840794337606372,-2.3729777431055155,7.6270222568944845,0.9018303784530941,0.8036607569061882,0.0018834455853205534,3.266530721266216,34.432178286523516,-3.614946357700653,-4.206620089709311,0.5933799102906887,0.8999989187600995,0.8399982700161592,1.5401346731250283,1.2084186148371403,1.6188384638762128,5.999999967219041,294.56767798776957,300.4475202253242,-24.15350098460086,-25.336848448618177,16.663151551381823,0.9950927623798167,0.9803710495192668,1.445491846877636,0.9867831394438498,2.9999999999999387,298.1499999999999,-7.914802950447884,-8.703701259792762,1.296298740207238,0.9514165425856902,0.9028330851713804,1.6059708673473079,0.763647456643006,3.9283286612476283,300.4099143227866,-15.092122234131205,-15.881020543476083,-5.881020543476083,0.9781149628066412,0.9562299256132825
102,MTD2315,2.3180502750153513,-0.48909088167903836,0.045498040049278175,-0.0009517615546646118,-35.129905761428404,-35.918804070773284,-25.918804070773284,0.9943972588559972,0.9887945177119943,0.0013617443864333278,4.393695102575917,35.34693474822112,-25.59561925876885,-26.187292990777507,-21.387292990777507,0.9793697757095259,0.9669916411352414,1.3057741930999422,1.1379731995486797,1.3150872181076083,5.99999999967398,292.4774862312506,302.00442000517654,-20.722876242495595,-21.90622370651291,20.09377629348709,0.9829565682086496,0.9318262728345985,0.9704184469229327,1.006701268634447,2.511617472355593,298.14999957117215,-6.747359577743252,-7.53625788708813,2.46374211291187,0.8687803994176156,0.7375607988352313,1.2826590377240232,0.5329606228015696,4.389120267969686,303.4392415680419,-14.887615862089428,-15.676514171434306,-5.676514171434306,0.9468881912719364,0.8937763825438727
103,MTD2316,1.6647384995075432,-0.27750091640335794,0.0336560489940394,-0.0007885473552390292,0.8794129822019254,0.09051467285704717,10.090514672857047,0.7760647405433682,0.5521294810867363,0.0011880091266867066,0.107807129794951,34.25775040691889,-1.0928502765347998,-1.684524008543458,3.1154759914565417,0.7703967792820389,0.6326348468512621,2.8394348327310204,0.5808399526659389,3.3957653355898287e-10,5.999999997956275,296.1130539901013,300.70137025550787,-25.740712011155082,-26.9240594751724,15.075940524827601,0.992862995178361,0.9714519807134439,1.1622506895054867,0.9330775743514488,2.999999963124443,298.1499999962464,-1.5553390649701537,-2.344237374315032,7.655762625684968,0.8291426522677587,0.6582853045355175,1.4197055751758925,0.5808452545411781,5.999999941678341,301.6041822662283,-30.135161220210826,-30.924059529555706,-20.924059529555706,0.9928629948049694,0.9857259896099388
104,MTD2317,2.689207268506253,-0.5780581848350355,0.053078839461576405,-0.0010995333843436088,-15.317668221056463,-16.10656653040134,-6.1065665304013415,0.9627255812235235,0.925451162447047,0.0015705405997686883,4.772111314075254,35.57907728608175,-14.490250482488747,-15.081924214497406,-10.281924214497405,0.9478367285008872,0.9165387656014194,1.4761518195622636,1.1600349007745783,1.3577245048007653,5.999999971381429,292.21085866434055,302.48120205472924,-5.636243337095493,-6.81959080111281,35.18040919888719,0.9329291840708267,0.7317167362833068,1.2605053834552638,0.7480603887315695,2.818672314561023,301.1499999958602,-2.7935160198097453,-3.5824143291546235,6.4175856708453765,0.8501132911377313,0.7002265822754625,1.5036493047127912,0.4837460533308627,4.568193744860004,304.28832551721644,-4.712025437272137,-5.5009237466170156,4.4990762533829844,0.8788884500367657,0.7577769000735315
105,MTD2318,3.925924937424809,-0.8771341031801049,0.0685094420875333,-0.0013232012244511165,-22.765176619088614,-23.554074928433494,-13.554074928433494,0.985047846507401,0.9700956930148019,0.0017288285262664904,7.373501941901228,35.75314202596263,-15.23396124650084,-15.825634978509498,-11.025634978509498,0.9559293905454006,0.929487024872641,0.9240273805714122,1.2646885416556328,1.4726522644890072,5.999999999992882,294.41366006833977,302.6335481333386,-10.99305032541012,-12.176397789427437,29.823602210572563,0.9660598988480513,0.8642395953922053,0.6877713220436621,1.238886864060879,2.631341480213594,298.1499999996074,-3.358855425929397,-4.147753735274275,5.852246264725725,0.8708320822176414,0.7416641644352828,1.0691568108174492,0.6571805189047,4.264379555246669,303.7556379978395,-8.355297993345877,-9.144196302690755,0.8558036973092449,0.9258601658402985,0.851720331680597
106,MTD2319,2.1075543905498044,-0.5475409462856112,0.05104273826733833,-0.0010529325348687545,-18.326170701919892,-18.643936868639237,-5.310603535305903,0.9756530896204029,0.9431905424476067,0.0014852772202559317,6.535946721351891,36.0440450570272,-17.987755619524382,-18.22608024456389,-12.226080244563889,0.9670616696552033,0.9423579218966058,0.9630905207182366,1.5493063054743799,1.5564934289144179,5.999999999982602,290.39382100885547,301.1500006068011,-17.32294537883488,-17.799594628913894,66.2004053710861,0.9835890673514006,0.8851234714598043,0.9052782504673185,0.8654697422151859,2.7038130462457604,301.1499999863803,-14.238006266847316,-14.55577243356666,-1.2224391002333252,0.9594139053325297,0.9052991124425692,0.9144021008232511,0.8485423045361886,2.7626361204661314,301.3564496237295,-14.246673494559941,-14.564439661279284,-1.23110632794595,0.959457852637456,0.905401656154064
107,MTD2320,-0.6997262560572753,0.015731548636861256,0.02041544793053732,-0.0005665595401603777,-17.4233152010899,-17.741081367809244,-4.40774803447591,0.9640053252388022,0.9160124255572052,0.0013391602376032208,4.530969687015849,35.58889943979771,-19.229530723808562,-19.46785534884807,-13.467855348848069,0.9627547560857681,0.9348208231500942,0.9773631499424051,2.1674301806501397,2.302208702690854,5.999999999984942,288.09529437726303,299.27229743003517,-17.594672906098815,-18.07132215617783,65.92867784382217,0.9790510001451621,0.8533570010161348,0.9186627748592285,1.6001558446456927,2.1657835114009414,291.90295619511505,-16.408909713730502,-16.726675880449843,-3.393342547116509,0.9591391786779926,0.9046580835819827,0.9466696094476196,1.427677671419083,2.0968222803815233,293.15000000005307,-16.154975532171186,-16.472741698890527,-3.139408365557193,0.9578213797816985,0.9015832194906297
108,MTD2321,-1.312166914919537,0.03780086319880291,0.026594535425354577,-0.000725149180027879,-8.610804685786336,-9.399702995131214,0.6002970048687857,0.9437358129703323,0.8874716259406645,0.001756980255767926,5.576711633443685,36.57815005972553,-10.410687321015352,-11.00236105302401,-6.202361053024011,0.9411961500663928,0.9059138401062284,1.0501993494701456,2.0231484487764098,2.0159156251589403,4.723295034528258,289.27682460141165,298.1500003219431,-9.91008557644377,-11.093433040461086,30.906566959538914,0.9701130612991972,0.8804522451967887,1.0774650659616665,1.1719239799461911,2.4042389768641392,297.495941257363,-10.348628581481917,-11.137526890826795,-1.1375268908267948,0.9536154384255832,0.9072308768511663,1.1199801424448457,1.1016526260078048,2.4293524104422373,298.15000009957976,-10.244827698588237,-11.033726007933115,-1.0337260079331152,0.9530773681989425,0.906154736397885
109,MTD2322,4.333763316000895,-1.0130007741462217,0.08065334299564314,-0.0016379039373569505,-17.96078905191432,-18.278555218633663,-4.945221885300329,0.9745745446952288,0.9406739376222004,0.0019996932103027443,7.411134743102487,33.312660200402455,-12.952024710225707,-13.190349335265214,-7.190349335265214,0.938331295306422,0.8920797667862386,0.7720718439044039,1.538968502285561,1.6893860945117323,5.999999938080128,292.8213083964787,299.7551824230313,-21.44200839146584,-21.918657641544854,62.081342358455146,0.9902161012807112,0.9315127089649787,0.7623330981930743,1.1364598122069696,2.9999999995889866,298.1499999995476,-14.77110966550354,-15.088875832222882,-1.7555424988895485,0.9621185792923114,0.9116100183487266,0.829633673915981,0.9610897462958233,3.637901126918643,299.87154665475884,-18.22629357123732,-18.544059737956665,-5.2107264046233315,0.9754045175799524,0.942610541019889
110,MTD2323,-0.5392133733969335,-0.06173238913925356,0.034774928226241834,-0.0009426282075611996,-1.4635043368667695,-2.2524026462116478,7.747597353788352,0.9047698810559595,0.8095397621119189,0.0020112829648796238,4.350159720989451,34.495004854019726,-3.6297815860384848,-4.221455318047143,0.5785446819528568,0.9044418598885973,0.8471069758217556,1.6298493493973243,1.3546566195528404,1.3888604102245299,5.9999999952274825,291.55982660800265,299.82907327831936,-20.85517542409901,-22.038522888116326,19.961477111883674,0.9932239521561588,0.9728958086246351,1.3210006050369953,1.0398758118898415,2.9999999869840037,298.14999999845946,-4.545713037387991,-5.334611346732869,4.665388653267131,0.9323850823625809,0.8647701647251618,1.5846308891744347,0.7116245859864013,4.50755132903728,301.29451560567315,-13.224294929402005,-14.013193238746883,-4.013193238746883,0.9742214756201253,0.9484429512402506
111,MTD2324,-3.751201835547319,0.6028858928463503,-0.0072693151492061805,-0.00020115500667750613,-9.981629794176444,-10.770528103521322,-0.7705281035213218,0.9310416317530065,0.8620832635060129,0.0012790474271948127,0.7918282354950712,34.50153933152428,-8.962377502505497,-9.554051234514155,-4.754051234514155,0.9014179415033696,0.8422687064053914,1.2903341506358401,1.752689535153588,2.1867154213130826,5.999999999654568,289.94937310738777,299.0504678006237,-11.163561516066874,-12.34690898008419,29.65309101991581,0.9628893092459279,0.8515572369837114,1.127027657564466,1.4861781139658627,2.646940446197541,293.14999999438544,-5.584012380670018,-6.372910690014896,3.627089309985104,0.8875928979659079,0.7751857959318158,1.2799921734446444,1.0569859308946605,2.705081363235954,296.3560087091261,-7.278559987493233,-8.067458296838112,1.9325417031618883,0.9068841838423402,0.8137683676846803
112,MTD2325,1.4811310414761243,-0.45787983476144956,0.05680074540671711,-0.0012914994424473101,-7.940607137308005,-8.729505446652883,1.2704945533471168,0.9566108018467816,0.9132216036935632,0.002236826419033555,5.474554629174692,34.77762164822411,-9.669763440851092,-10.26143717285975,-5.461437172859751,0.9542945244589758,0.9268712391343612,1.6889989689008549,1.3644233497723863,1.3837102861278174,5.999999999643923,291.0288843338726,300.4438432398289,-14.669628436119883,-15.8529759001372,26.1470240998628,0.9873927838775999,0.9495711355103995,1.2113202416901303,1.112322825088858,2.9200372725896524,298.149999955594,-0.503313547419685,-1.2922118567645633,8.707788143235437,0.9008556883413947,0.8017113766827895,1.6516414724060242,0.653356766490387,4.636083025309572,302.31622147637023,-8.864491340425689,-9.653389649770567,0.3466103502294331,0.9608438804995281,0.9216877609990561
113,MTD2326,-0.4130340415085576,-0.17085161869494164,0.040447373194538866,-0.0010076882051293042,-17.792413036654047,-18.581311345998927,-8.581311345998927,0.9825093816999029,0.9650187633998057,0.002111911428857083,6.483579386114656,34.931981678003815,-19.878681586366092,-20.47035531837475,-15.67035531837475,0.9822924148460316,0.9716678637536506,1.3687810646758303,1.7661589087125746,1.708867258526353,5.9999992716809,288.5721617921837,299.4560404211818,-8.918408270060755,-10.101755734078072,31.898244265921928,0.9712282776668753,0.884913110667501,1.0381620132912506,1.1279671670455427,2.8108085024553553,298.14999976937855,-0.7855530292822603,-1.5744513386271386,8.425548661372861,0.8842635351288206,0.7685270702576412,1.3719161672343865,0.6923503216979596,4.112979087942015,302.3232169751942,-4.198694967391113,-4.987593276735991,5.012406723264009,0.9207919639581883,0.8415839279163766
114,MTD2327,3.32082120888481,-0.6883206195689002,0.057416763218535,-0.0011591363911515622,-10.141625928260405,-10.930524237605283,-0.9305242376052831,0.9315999545403864,0.8631999090807727,0.0015421246885379825,5.147300133379741,35.05712442651992,-9.6866543221613,-10.278328054169958,-5.478328054169958,0.9081587122567194,0.853053939610751,1.3250737720230055,0.8156589058124799,0.8359547144302244,5.999999999925546,301.1499962717637,302.4416598673609,-25.530232506197763,-26.71357997021508,15.28642002978492,0.9924067766456788,0.9696271065827151,1.1450093698056896,0.7583498912426886,2.9999999999402096,301.0483242566164,-7.488298739461621,-8.2771970488065,1.7228029511935006,0.9081471700882733,0.8162943401765466,1.252258505892323,0.572588443439905,5.913878505619805,303.27359626816406,-25.972290052731644,-26.761188362076524,-16.761188362076524,0.9882199101121136,0.9764398202242273
115,MTD2328,4.90335246962694,-0.9793451978190354,0.07094567782454378,-0.0013418693573630212,-11.050277964072299,-11.839176273417177,-1.839176273417177,0.9357401510028698,0.8714803020057396,0.0015377185973888818,6.198924664716742,35.343431319984575,-7.825679149413716,-8.417352881422374,-3.6173528814223745,0.8826266564294073,0.8122026502870516,2.1796900535771324,0.5950860353846361,1.1741382832664016e-07,5.999999985416358,293.02200774418833,302.9193153963817,-24.685354790628708,-25.868702254646024,16.131297745353976,0.9913318590956921,0.9653274363827684,0.9136099027917088,0.846305809141391,2.9999999999996922,301.1499999999962,-5.189721152707744,-5.978619462052622,4.021380537947378,0.8767631661029484,0.7535263322058967,1.0898607904609758,0.5950783947936767,5.9999999968837665,303.83554743247583,-29.079804183495924,-29.868702492840804,-19.868702492840804,0.9913318593251038,0.9826637186502076
116,MTD2329,3.045777553908292,-0.743304726780344,0.06119176990853082,-0.0012086917959878809,-15.72894719790927,-16.517845507254147,-6.5178455072541475,0.9652782992294455,0.930556598458891,0.001705519161234681,7.934955028485387,35.41026889793595,-14.061517119324002,-14.65319085133266,-9.85319085133266,0.9466554964180651,0.9146487942689042,0.8671284252604866,1.413232410654418,1.2264208527082012,5.999999999858746,291.4379464415537,301.1504240492434,-23.839894932804917,-25.023242396822234,16.976757603177766,0.9913472574315135,0.9653890297260541,0.7623611111457107,0.9562048480915272,2.999999949513026,300.8098680702249,-10.448780022025064,-11.237678331369942,-1.237678331369942,0.9375697351207409,0.8751394702414819,0.8248715459841183,0.7883071177707736,4.571149763321017,302.8585879604732,-20.951653558535938,-21.740551867880818,-11.740551867880818,0.9805652215018349,0.9611304430036698
117,MTD2330,1.7114629329372948,-0.5021589101140642,0.05414461013721586,-0.0011724267517583264,-26.98115773281119,-27.77005604215607,-17.77005604215607,0.9925404671937154,0.9850809343874307,0.0019448473991084403,6.384414538156747,35.29512618861415,-24.997807557880826,-25.589481289889484,-20.789481289889483,0.9881301556985169,0.9810082491176271,1.0347914892379868,1.5544952148197515,1.8420455549688948,5.999999999561932,292.2891114487022,301.13855983249033,-15.478245498301362,-16.66159296231868,25.33840703768132,0.9835664986437882,0.9342659945751528,0.9775502882054388,1.140135294622131,2.737258541004586,298.14999995706404,-6.128788733573678,-6.917687042918557,3.0823129570814434,0.9243269054991816,0.8486538109983632,1.1838096413615817,0.8501152004425536,3.131858273506411,300.8018938624767,-7.6022381472196034,-8.391136456564482,1.6088635434355183,0.9357548603759543,0.8715097207519087
118,MTD2331,0.24273086313845368,-0.1944222617674532,0.03519403962768345,-0.0008446410996113745,-26.220508398430347,-27.009406707775227,-17.009406707775227,0.9891993263934689,0.9783986527869377,0.0016325507053598365,5.337223861500682,35.412690630462535,-28.31991046280833,-28.91158419481699,-24.111584194816988,0.9890812917492293,0.9825300667987669,1.2931986056257387,1.1300385445201824,2.966092709819384,0.8448370684897892,298.1499999999999,298.1500000426737,-1.085558843143847,-2.2689063071611635,39.73109369283884,0.8917862381126069,0.5671449524504277,1.0750844726673003,1.0220722188183093,2.504258450195264,298.1499999817537,-4.258361924996967,-5.047260234341845,4.952739765658155,0.8760538742660988,0.7521077485321976,1.2785762437128234,0.6964528002511335,3.1396646811215367,301.79525624447854,-5.4265831869292,-6.215481496274078,3.7845185037259217,0.8911419611208765,0.782283922241753
119,MTD2332,2.2742400398333658,-0.5924608209130244,0.06264491913003753,-0.0013698775977116866,-5.156224144641261,-5.945122453986139,4.054877546013861,0.9397470991775437,0.8794941983550875,0.002208215914293099,5.646093268444172,34.70654998305292,-6.558293114694825,-7.149966846703483,-2.3499668467034835,0.9341814745385152,0.8946903592616243,1.3350458578798152,1.1717937194848769,1.5779874436343382,5.9999999999400355,296.2366667414516,301.3048026564073,-16.427542383511398,-17.610889847528714,24.389110152471286,0.9894311616187468,0.9577246464749871,1.1334275107981173,1.1391601950785162,2.999999885235839,298.1499999901961,-3.7436070626645694,-4.532505372009448,5.467494627990552,0.9295073695877143,0.8590147391754286,1.476814788522458,0.7462805770760594,4.313534926783934,301.5890254924871,-12.83506191903434,-13.623960228379218,-3.623960228379218,0.9743293960906318,0.9486587921812637
120,MTD2333,3.0042962242424647,-0.6861346918860065,0.06119271495767023,-0.001265703297894807,-3.497844758832807,-4.286743068177685,5.713256931822315,0.8974138621397633,0.7948277242795265,0.0018292114433376416,5.944114203781929,34.83393474474529,-4.56276968651696,-5.154443418525618,-0.35444341852561845,0.8836603549836436,0.8138565679738298,1.5294428626278944,0.8308002469796925,0.562375919527052,5.999999999512746,301.14803738516184,302.07277331125283,-12.48178071148649,-13.665128175503806,28.334871824496194,0.9767985313421438,0.9071941253685751,1.1874048888351867,0.8056387130108562,2.9999999981146748,300.7599876903059,-1.373785241510733,-2.1626835508556113,7.837316449144389,0.8701072086793022,0.7402144173586045,1.26747065031434,0.6304489618525801,5.999999999999999,303.00206555164465,-16.66589002937002,-17.454788338714895,-7.454788338714895,0.9762499015944625,0.9524998031889249
121,MTD2334,0.8804784810767131,-0.36185220467761875,0.05171409017888022,-0.0012039194505686585,-10.575902977648214,-11.364801286993092,-1.3648012869930923,0.9660821280512424,0.9321642561024848,0.0022020519219852486,5.612193739117162,34.99539781199822,-12.548411416325585,-13.140085148334244,-8.340085148334243,0.9652245898738421,0.9443593437981473,1.318806288645495,1.3028342634991366,1.745197832994009,5.999999999150113,294.60724579311864,301.36810385102,-23.41651112732432,-24.599858591341636,17.400141408658364,0.9950025104095136,0.9800100416380544,1.1529524803787528,1.1440017189002085,2.9435231117798564,298.14999999983934,-7.318679940018454,-8.107578249363332,1.892421750636668,0.9512913933478782,0.9025827866957563,1.4459742713209627,0.8236905937430612,3.519936787950809,300.84100598700536,-12.933258464912162,-13.72215677425704,-3.7221567742570407,0.9738979544682375,0.9477959089364749
